"Trait","Trial","VarG","VarE","Mean","H2","CV","PEV","Ac"
"DMC","19.GS.C4B.PYT.88.MK",12.3638055979968,7.281494732,29.615691393994,0.76,0.0911146883184183,3.05953072639561,0.87
"DMC","16.GS.C0.C1.AYT.58.IB",12.7132952644812,6.76340993575792,28.1547065910032,0.84,0.092370192734767,2.02717912916756,0.92
"DMC","16.GS.C0.C1.AYT.58.IK",13.0029953304504,3.37588692568788,30.2827586206903,0.92,0.060673424929406,1.04357000511251,0.96
"DMC","19.GS.C4B.PYT.88.AG",8.02625925653415,4.13928627724353,32.7305817758574,0.79,0.0621597139186694,1.65770541107787,0.89
"DMC","19.GS.C4B.PYT.135.IK",10.9973378535983,3.16260206279674,31.023958528968,0.86,0.0573224921810421,1.58134928686479,0.93
"DMC","19.GS.C4B.PYT.160.AB",8.05134405475059,5.54132776494385,35.8134045157251,0.75,0.0657296487378383,2.13668233139286,0.86
"DMC","19C2aPYTGSOtobi",2.96833187523467,13.3437291623062,37.217818011431,0.28,0.0981494118145976,2.15989975466648,0.52
"DMC","13NEXTgenC0IK",19.9563117870208,9.25033898469304,30.9433129895024,0.81,0.0982906062583087,4.12524156698492,0.89
"DMC","19C2aPYTGSumu",5.27283873437867,15.527156922883,33.846282450898,0.38,0.116421984187352,3.31792752740778,0.61
"DMC","19.GS.C4B.PYT.132.IK",12.3990832495949,3.44189006615021,36.2091064438258,0.89,0.0512366456679725,1.48020158678096,0.94
"DMC","19.GS.C4B.PYT.135.UB",0,13.9674444614171,33.2581395348837,0,0.112372624871654,0,NA
"DMC","19.GS.C4B.PYT.140.IB",6.96374623027567,4.18749271440154,37.8182939862007,0.78,0.0541096965812097,1.65082799131097,0.87
"DMC","16.GS.SelGain.PYT.571.IB",17.3828100518318,11.3826159789861,27.5494755598369,0.74,0.122463792909566,5.09080797508354,0.84
"DMC","19.GS.C4B.PYT.500.IK",11.6285457085905,5.95038214235923,37.2081517300929,0.81,0.0655593035503087,2.48340764995512,0.89
"DMC","20.GS.C4B.PYT.500.IK",17.1580578240345,9.42640566435178,33.778153096152,0.79,0.090894407508736,3.85110262239404,0.88
"FRWT","19C1bUYTGSumu",0.000759679641143974,0.00141397088415491,0.219247422878547,0.47,0.17150853456933,0.000426405134365872,0.66
